"Date","sulfate","nitrate","ID"
"2004-05-09",NA,NA,204
"2004-05-10",NA,NA,204
"2004-05-11",NA,NA,204
"2004-05-12",NA,NA,204
"2004-05-13",NA,NA,204
"2004-05-14",NA,NA,204
"2004-05-15",1.88,0.434,204
"2004-05-16",NA,NA,204
"2004-05-17",NA,NA,204
"2004-05-18",NA,NA,204
"2004-05-19",NA,NA,204
"2004-05-20",NA,NA,204
"2004-05-21",4.71,0.781,204
"2004-05-22",NA,NA,204
"2004-05-23",NA,NA,204
"2004-05-24",NA,NA,204
"2004-05-25",NA,NA,204
"2004-05-26",NA,NA,204
"2004-05-27",2.12,0.272,204
"2004-05-28",NA,NA,204
"2004-05-29",NA,NA,204
"2004-05-30",NA,NA,204
"2004-05-31",NA,NA,204
"2004-06-01",NA,NA,204
"2004-06-02",0,0,204
"2004-06-03",NA,NA,204
"2004-06-04",NA,NA,204
"2004-06-05",NA,NA,204
"2004-06-06",NA,NA,204
"2004-06-07",NA,NA,204
"2004-06-08",15.9,0.857,204
"2004-06-09",NA,NA,204
"2004-06-10",NA,NA,204
"2004-06-11",NA,NA,204
"2004-06-12",NA,NA,204
"2004-06-13",NA,NA,204
"2004-06-14",6.06,0.285,204
"2004-06-15",NA,NA,204
"2004-06-16",NA,NA,204
"2004-06-17",NA,NA,204
"2004-06-18",NA,NA,204
"2004-06-19",NA,NA,204
"2004-06-20",2.51,0.197,204
"2004-06-21",NA,NA,204
"2004-06-22",NA,NA,204
"2004-06-23",NA,NA,204
"2004-06-24",NA,NA,204
"2004-06-25",NA,NA,204
"2004-06-26",3.52,0.479,204
"2004-06-27",NA,NA,204
"2004-06-28",NA,NA,204
"2004-06-29",NA,NA,204
"2004-06-30",NA,NA,204
"2004-07-01",NA,NA,204
"2004-07-02",14.9,0.596,204
"2004-07-03",NA,NA,204
"2004-07-04",NA,NA,204
"2004-07-05",NA,NA,204
"2004-07-06",NA,NA,204
"2004-07-07",NA,NA,204
"2004-07-08",8.13,0.237,204
"2004-07-09",NA,NA,204
"2004-07-10",NA,NA,204
"2004-07-11",NA,NA,204
"2004-07-12",NA,NA,204
"2004-07-13",NA,NA,204
"2004-07-14",14.7,0.714,204
"2004-07-15",NA,NA,204
"2004-07-16",NA,NA,204
"2004-07-17",NA,NA,204
"2004-07-18",NA,NA,204
"2004-07-19",NA,NA,204
"2004-07-20",NA,NA,204
"2004-07-21",NA,NA,204
"2004-07-22",NA,NA,204
"2004-07-23",NA,NA,204
"2004-07-24",NA,NA,204
"2004-07-25",NA,NA,204
"2004-07-26",NA,NA,204
"2004-07-27",NA,NA,204
"2004-07-28",NA,NA,204
"2004-07-29",NA,NA,204
"2004-07-30",NA,NA,204
"2004-07-31",NA,NA,204
"2004-08-01",NA,NA,204
"2004-08-02",NA,NA,204
"2004-08-03",NA,NA,204
"2004-08-04",NA,NA,204
"2004-08-05",NA,NA,204
"2004-08-06",NA,NA,204
"2004-08-07",NA,NA,204
"2004-08-08",NA,NA,204
"2004-08-09",NA,NA,204
"2004-08-10",NA,NA,204
"2004-08-11",NA,NA,204
"2004-08-12",NA,NA,204
"2004-08-13",NA,NA,204
"2004-08-14",NA,NA,204
"2004-08-15",NA,NA,204
"2004-08-16",NA,NA,204
"2004-08-17",NA,NA,204
"2004-08-18",NA,NA,204
"2004-08-19",NA,NA,204
"2004-08-20",NA,NA,204
"2004-08-21",NA,NA,204
"2004-08-22",NA,NA,204
"2004-08-23",NA,NA,204
"2004-08-24",NA,NA,204
"2004-08-25",NA,NA,204
"2004-08-26",NA,NA,204
"2004-08-27",NA,NA,204
"2004-08-28",NA,NA,204
"2004-08-29",NA,NA,204
"2004-08-30",NA,NA,204
"2004-08-31",NA,NA,204
"2004-09-01",NA,NA,204
"2004-09-02",NA,NA,204
"2004-09-03",NA,NA,204
"2004-09-04",NA,NA,204
"2004-09-05",NA,NA,204
"2004-09-06",NA,NA,204
"2004-09-07",NA,NA,204
"2004-09-08",NA,NA,204
"2004-09-09",NA,NA,204
"2004-09-10",NA,NA,204
"2004-09-11",NA,NA,204
"2004-09-12",NA,NA,204
"2004-09-13",NA,NA,204
"2004-09-14",NA,NA,204
"2004-09-15",NA,NA,204
"2004-09-16",NA,NA,204
"2004-09-17",NA,NA,204
"2004-09-18",NA,NA,204
"2004-09-19",NA,NA,204
"2004-09-20",NA,NA,204
"2004-09-21",NA,NA,204
"2004-09-22",NA,NA,204
"2004-09-23",NA,NA,204
"2004-09-24",NA,NA,204
"2004-09-25",NA,NA,204
"2004-09-26",NA,NA,204
"2004-09-27",NA,NA,204
"2004-09-28",NA,NA,204
"2004-09-29",NA,NA,204
"2004-09-30",NA,NA,204
"2004-10-01",NA,NA,204
"2004-10-02",NA,NA,204
"2004-10-03",NA,NA,204
"2004-10-04",NA,NA,204
"2004-10-05",NA,NA,204
"2004-10-06",NA,NA,204
"2004-10-07",NA,NA,204
"2004-10-08",NA,NA,204
"2004-10-09",NA,NA,204
"2004-10-10",NA,NA,204
"2004-10-11",NA,NA,204
"2004-10-12",NA,NA,204
"2004-10-13",NA,NA,204
"2004-10-14",NA,NA,204
"2004-10-15",NA,NA,204
"2004-10-16",NA,NA,204
"2004-10-17",NA,NA,204
"2004-10-18",NA,NA,204
"2004-10-19",NA,NA,204
"2004-10-20",NA,NA,204
"2004-10-21",NA,NA,204
"2004-10-22",NA,NA,204
"2004-10-23",NA,NA,204
"2004-10-24",NA,NA,204
"2004-10-25",NA,NA,204
"2004-10-26",NA,NA,204
"2004-10-27",NA,NA,204
"2004-10-28",NA,NA,204
"2004-10-29",NA,NA,204
"2004-10-30",NA,NA,204
"2004-10-31",NA,NA,204
"2004-11-01",NA,NA,204
"2004-11-02",NA,NA,204
"2004-11-03",NA,NA,204
"2004-11-04",NA,NA,204
"2004-11-05",NA,NA,204
"2004-11-06",NA,NA,204
"2004-11-07",NA,NA,204
"2004-11-08",NA,NA,204
"2004-11-09",NA,NA,204
"2004-11-10",NA,NA,204
"2004-11-11",NA,NA,204
"2004-11-12",NA,NA,204
"2004-11-13",NA,NA,204
"2004-11-14",NA,NA,204
"2004-11-15",NA,NA,204
"2004-11-16",NA,NA,204
"2004-11-17",NA,NA,204
"2004-11-18",NA,NA,204
"2004-11-19",NA,NA,204
"2004-11-20",NA,NA,204
"2004-11-21",NA,NA,204
"2004-11-22",NA,NA,204
"2004-11-23",NA,NA,204
"2004-11-24",NA,NA,204
"2004-11-25",NA,NA,204
"2004-11-26",NA,NA,204
"2004-11-27",NA,NA,204
"2004-11-28",NA,NA,204
"2004-11-29",NA,NA,204
"2004-11-30",NA,NA,204
"2004-12-01",NA,NA,204
"2004-12-02",NA,NA,204
"2004-12-03",NA,NA,204
"2004-12-04",NA,NA,204
"2004-12-05",NA,NA,204
"2004-12-06",NA,NA,204
"2004-12-07",NA,NA,204
"2004-12-08",NA,NA,204
"2004-12-09",NA,NA,204
"2004-12-10",NA,NA,204
"2004-12-11",NA,NA,204
"2004-12-12",NA,NA,204
"2004-12-13",NA,NA,204
"2004-12-14",NA,NA,204
"2004-12-15",NA,NA,204
"2004-12-16",NA,NA,204
"2004-12-17",NA,NA,204
"2004-12-18",NA,NA,204
"2004-12-19",NA,NA,204
"2004-12-20",NA,NA,204
"2004-12-21",NA,NA,204
"2004-12-22",NA,NA,204
"2004-12-23",NA,NA,204
"2004-12-24",NA,NA,204
"2004-12-25",NA,NA,204
"2004-12-26",NA,NA,204
"2004-12-27",NA,NA,204
"2004-12-28",NA,NA,204
"2004-12-29",NA,NA,204
"2004-12-30",NA,NA,204
"2004-12-31",NA,NA,204
